"formula","Temp","Treatment"
"C37H62O11","-10","0"
"C37H62O11","-10","2"
"C37H62O11","-6","0"
"C37H62O11","-6","0.4"
"C37H62O11","-6","0.2"
"C37H62O11","-6","2"
"C37H62O11","-2","0"
"C34H32O13","Pre","Pre"
"C33H48O15","-6","2"
"C34H52O14","-2","0.4"
"C34H52O14","-2","2"
"C34H52O14","2","0"
"C34H52O14","2","0.2"
"C34H52O14","6","0"
"C34H52O14","-10","0"
"C34H52O14","-10","0.4"
"C34H52O14","-10","0.2"
"C34H52O14","-10","2"
"C34H52O14","-6","0"
"C34H52O14","-6","0.4"
"C34H52O14","-6","0.2"
"C34H52O14","-6","2"
"C34H52O14","-2","0"
"C36H56O10","-2","0.2"
"C35H56O13","-2","0.4"
"C35H56O13","-2","2"
"C35H56O13","2","0"
"C35H56O13","2","0.4"
"C35H56O13","2","0.2"
"C35H56O13","2","2"
"C35H56O13","6","0"
"C35H56O13","6","0.4"
"C35H56O13","6","0.2"
"C35H56O13","6","2"
"C35H56O13","-10","0"
"C35H56O13","-10","0.4"
"C35H56O13","-10","0.2"
"C35H56O13","-10","2"
"C35H56O13","-6","0"
"C35H56O13","-6","0.4"
"C35H56O13","-6","0.2"
"C35H56O13","-6","2"
"C35H56O13","-2","0"
"C36H60O12","-2","0.4"
"C36H60O12","-2","0.2"
"C36H60O12","-2","2"
"C36H60O12","2","0"
"C36H60O12","2","0.4"
"C36H60O12","2","0.2"
"C36H60O12","6","0"
"C36H60O12","6","0.4"
"C36H60O12","6","0.2"
"C36H60O12","6","2"
"C36H60O12","-10","0"
"C36H60O12","-10","0.4"
"C36H60O12","-10","0.2"
"C36H60O12","-10","2"
"C36H60O12","-6","0"
"C36H60O12","-6","0.4"
"C36H60O12","-6","0.2"
"C36H60O12","-6","2"
"C36H60O12","-2","0"
"C37H64O11","-2","0.4"
"C37H64O11","-2","2"
"C37H64O11","2","0"
"C37H64O11","2","0.4"
"C37H64O11","2","0.2"
"C37H64O11","2","2"
"C37H64O11","6","0"
"C37H64O11","6","0.4"
"C37H64O11","6","0.2"
"C37H64O11","6","2"
"C37H64O11","-10","0"
"C37H64O11","-10","0.4"
"C37H64O11","-10","0.2"
"C37H64O11","-10","2"
"C37H64O11","-6","0"
"C37H64O11","-6","0.4"
"C37H64O11","-6","0.2"
"C37H64O11","-6","2"
"C37H64O11","-2","0"
"C38H68O10","-10","2"
"C39H72O7S1","-2","0.4"
"C39H72O7S1","-2","2"
"C39H72O7S1","2","0"
"C39H72O7S1","2","0.4"
"C39H72O7S1","2","0.2"
"C39H72O7S1","6","0.4"
"C39H72O7S1","6","0.2"
"C39H72O7S1","6","2"
"C39H72O7S1","-10","0"
"C39H72O7S1","-10","0.4"
"C39H72O7S1","-10","2"
"C39H72O7S1","-6","0"
"C39H72O7S1","-6","0.4"
"C39H72O7S1","-6","0.2"
"C39H72O7S1","-6","2"
"C33H50O15","-10","2"
"C33H50O15","-6","0.4"
"C33H50O15","-6","2"
"C37H50O12","2","0"
"C37H50O12","-6","2"
"C34H54O14","-2","0.4"
"C34H54O14","2","0"
"C34H54O14","6","0"
"C34H54O14","6","0.2"
"C34H54O14","6","2"
"C34H54O14","-10","0"
"C34H54O14","-10","0.4"
"C34H54O14","-10","0.2"
"C34H54O14","-6","0"
"C34H54O14","-6","0.4"
"C34H54O14","-6","0.2"
"C34H54O14","-6","2"
"C34H54O14","-2","0"
"C39H54O8","2","0.2"
"C39H54O8","6","0"
"C39H54O8","6","0.2"
