Mass,Weint_070_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1987,Weint_071_met_SPE_23Dec20_Fir_Infuse_300SA_p1_013_01_2018,Weint_072_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_2045,Weint_073_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_1959,Weint_074_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1996,Weint_075_met_SPE_23Dec20_Fir_Infuse_300SA_p1_015_01_2020,Weint_076_met_SPE_23Dec20_Fir_Infuse_300SA_p1_022_01_2027,Weint_077_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_1958,Weint_078_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1988,Weint_079_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2005,Weint_080_met_SPE_23Dec20_Fir_Infuse_300SA_p1_030_01_2035,Weint_pre_r1_met_SPE_23Dec20_Fir_Infuse_300SA_p1_052_01_1973,Weint_pre_r2_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1992,Weint_pre_r3_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2003,Weint_pre_r4_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_2044,Weint_001_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_1961,Weint_002_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1989,Weint_003_met_SPE_23Dec20_Fir_Infuse_300SA_p1_016_01_2021,Weint_004_met_SPE_23Dec20_Fir_Infuse_300SA_p1_026_01_2031,Weint_005_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_1953,Weint_006_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1982,Weint_007_met_SPE_23Dec20_Fir_Infuse_300SA_p1_010_01_2015,Weint_008_met_SPE_23Dec20_Fir_Infuse_300SA_p1_029_01_2034,Weint_009_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_1956,Weint_010_met_SPE_23Dec20_Fir_Infuse_300SA_p1_005_01_1980,Weint_011_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2012,Weint_012_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_2040,Weint_013_met_SPE_23Dec20_Fir_Infuse_300SA_p1_042_01_1963,Weint_014_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1983,Weint_015_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2001,Weint_016_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_2043,Weint_017_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_1960,Weint_018_met_SPE_23Dec20_Fir_Infuse_300SA_p1_004_01_1979,Weint_019_met_SPE_23Dec20_Fir_Infuse_300SA_p1_009_01_2014,Weint_020_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_2038,Weint_021_met_SPE_23Dec20_Fir_Infuse_300SA_p1_047_01_1968,Weint_022_met_SPE_23Dec20_Fir_Infuse_300SA_p1_002_01_1977,Weint_023_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2006,Weint_024_met_SPE_23Dec20_Fir_Infuse_300SA_p1_027_01_2032,Weint_025_met_SPE_23Dec20_Fir_Infuse_300SA_p1_043_01_1964,Weint_026_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1995,Weint_027_met_SPE_23Dec20_Fir_Infuse_300SA_p1_014_01_2019,Weint_028_met_SPE_23Dec20_Fir_Infuse_300SA_p1_028_01_2033,Weint_029_met_SPE_23Dec20_Fir_Infuse_300SA_p1_041_01_1962,Weint_030_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1990,Weint_031_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2004,Weint_032_met_SPE_23Dec20_Fir_Infuse_300SA_p1_024_01_2029,Weint_033_met_SPE_23Dec20_Fir_Infuse_300SA_p1_051_01_1972,Weint_034_met_SPE_23Dec20_Fir_Infuse_300SA_p1_003_01_1978,Weint_035_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2011,Weint_036_met_SPE_23Dec20_Fir_Infuse_300SA_p1_031_01_2036,Weint_037_met_SPE_23Dec20_Fir_Infuse_300SA_p1_049_01_1970,Weint_038_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1993,Weint_039_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2010,Weint_040_met_SPE_23Dec20_Fir_Infuse_300SA_p1_020_01_2025,Weint_041_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_1957,Weint_042_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1986,Weint_043_met_SPE_23Dec20_Fir_Infuse_300SA_p1_011_01_2016,Weint_044_met_SPE_23Dec20_Fir_Infuse_300SA_p1_023_01_2028,Weint_045_met_SPE_23Dec20_Fir_Infuse_300SA_p1_044_01_1965,Weint_046_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1991,Weint_047_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2009,Weint_048_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_2039,Weint_049_met_SPE_23Dec20_Fir_Infuse_300SA_p1_045_01_1966,Weint_050_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1984,Weint_051_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2008,Weint_052_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_2037,Weint_053_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_1954,Weint_054_met_SPE_23Dec20_Fir_Infuse_300SA_p1_006_01_1981,Weint_055_met_SPE_23Dec20_Fir_Infuse_300SA_p1_008_01_2013,Weint_056_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_2042,Weint_057_met_SPE_23Dec20_Fir_Infuse_300SA_p1_050_01_1971,Weint_058_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1994,Weint_059_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2002,Weint_060_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_2041,Weint_061_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_1955,Weint_062_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1985,Weint_063_met_SPE_23Dec20_Fir_Infuse_300SA_p1_012_01_2017,Weint_064_met_SPE_23Dec20_Fir_Infuse_300SA_p1_025_01_2030,Weint_065_met_SPE_23Dec20_Fir_Infuse_300SA_p1_046_01_1967,Weint_066_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1997,Weint_067_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2007,Weint_068_met_SPE_23Dec20_Fir_Infuse_300SA_p1_021_01_2026,Weint_069_met_SPE_23Dec20_Fir_Infuse_300SA_p1_048_01_1969
471.2235628,24292106,22483552,27038624,13209146,12102396,11185275,16506107,16538019,27232844,17408728,22082288,4526432.5,5726881.5,4093931.8,7677925,32672058,27020412,18596776,19368522,14011837,33881592,23789826,14528882,22646614,17661654,13942788,17622126,11649440,26560076,9939063,25059796,27809838,14659013,20859972,20823274,30540418,9912105,19218550,16135955,26790154,20375016,15821664,14851175,25475030,26717316,17333332,13182743,23882972,15091563,23821434,25567110,23839954,23171642,18990026,0,21640384,24135044,13219241,12756890,22425718,24082080,25854252,16300948,24132694,16331254,20173036,21116480,13959758,33929916,21671462,22187460,19236920,21215504,14604159,31174066,30755884,22082626,32648932,20215834,27326612,24620278,17902114,4502928.5,34676080
471.2366127,15280909,11739749,14840740,9375292,9925375,9630848,10327294,9855398,12474961,9986778,15065847,6094179.5,4836004,3994606.5,6449128,21850432,19700864,15205296,16157262,11386304,20520448,15401224,15180150,17432412,14315225,13709320,17339506,39510436,15095377,7508088,15589847,21534770,12914122,16637001,15445230,16708232,7434028.5,13066364,13711125,20031760,16668140,14437221,13917291,20563930,15752329,14294104,8556315,13995233,8142700,18275456,14303114,14677206,17801790,13149135,0,14660803,13133193,10182061,9150366,19882106,18482852,17899824,9724822,12594268,12607994,15302896,14706245,10240593,17234624,16080427,15752649,14149692,13723923,8257410.5,15646134,16718896,14533702,16944876,12478493,17336472,14155005,12384807,0,12762484
471.2388609,7813902,7416422.5,7398309,4534845,6695679,4238465,4529406.5,4660646,7408209.5,5071579,7086840,0,0,0,0,6858048.5,7488639.5,7099313,7211599.5,0,10290688,7571721,5934455,7829341,7130841.5,5464072.5,6313074,0,7269969.5,0,9009624,7175218,4383179,6118474,6104303,8225417,0,4375677,5757718,7299344.5,6235629,0,5628011.5,6820826.5,7713929.5,5680216,0,7349474,3683180.5,7644289,6346635,5316823,6810175,5118927.5,0,6639811.5,8809866,5786029.5,5460894,5466235,5751461.5,6252849.5,0,6077533.5,4402683,6535408.5,6282822,5299793,7150272,5469739.5,8418761,5891132,6465812,4693891.5,8162743,7711792.5,6468678.5,8619756,4923422,8929432,6366462,6736424,0,6337909
471.2518976,12122898,7971435,12276649,6618687,8555266,4318342,7097601.5,6703529,14707286,6304478,8809215,0,0,0,0,12421446,11918467,11838392,11823700,6228418.5,14777862,11931919,8974716,9461602,10114781,7041036,9636982,4381098,11277910,4968570,15761884,13187125,7572943.5,9495632,10587380,11154062,4661040.5,8474754,8947481,11192597,8834545,6214507,6073455,9994207,9827469,6452315,6305567.5,11173095,6016878,13859974,12193679,9876698,12980804,7664596,0,9505991,10798480,6104497,6793122,9482367,10860202,11866423,6390679.5,10226787,8698367,10512628,8459852,7060051,12864197,8662577,9166286,10061887,8292631,5685127,14052796,13327413,10388554,13631219,8114209.5,12654748,13610245,9108013,0,9846138
471.2599451,27396884,27398766,29651882,14732864,15620868,13667465,19598596,18500010,30386776,20501216,25694980,7327080,7789224.5,5513203,10493933,41175368,33639556,24777660,24263254,17821124,57441800,27517202,20636030,31379302,25571040,17993742,24388728,15368621,31630936,12019835,37265888,35928120,17825234,27475026,27933944,38666896,15105843,23298182,22320922,35670296,25056756,21101422,19184754,32389090,33287312,23202908,16357154,28544234,16689007,30317706,29736850,31081692,28406342,22696920,0,29922506,28288402,18789812,15640484,29683842,32388780,33177914,19004312,27565158,23273986,24654070,27678286,18936404,43776712,25783860,26291664,25327682,25688346,17119114,35622336,35892280,26788940,49434360,25757732,33781920,27946250,23910960,3412370.3,33488254
471.2729787,4655896,4479602.5,4120494.5,0,0,0,0,0,0,0,0,0,0,0,0,4779342.5,5434505.5,5098435,4382299.5,0,5794318.5,0,0,4897642.5,5386979,3922961.5,6128764.5,7500209.5,5136989.5,0,4520418.5,6047803,0,4673624.5,0,0,0,0,4438813.5,6138141,4840952.5,0,3850356.5,6488038,5097619.5,0,0,0,0,5792911,5734295,4566240.5,4105803.3,0,0,4573389.5,0,0,0,5816453.5,5178033,5258559.5,3561370.5,0,4520453.5,0,0,0,6441677,4086329.3,0,4779076.5,0,0,0,5932092,4593744,5034749,0,5247139,4227345,4639284,0,4508034.5
471.2752237,5647129,5706355.5,6712239,0,3687175.5,0,4638983,4685229.5,6044253.5,3857123.5,5686027.5,0,0,0,0,6058319,5459082,5517252,5087836.5,0,14781967,5943576.5,5215619.5,6563691.5,5850851.5,4296722,6061181,0,6604382.5,0,9308643,6522939.5,0,5000281.5,5609725.5,7463576.5,0,5083276,0,6035742,5133817,4468595.5,0,5279718.5,6857876,0,4118310,4016367.8,3871600.5,5586064,6985623.5,5161185,6675020,4059100.5,0,5301454,9035161,3597752,0,5552262.5,6162098,6076736.5,4058010.8,4609132.5,4378118,5839098,4782677.5,4623959,6595278,4516410,6749653.5,8036421,4723997,0,5336517.5,8229949,6282320.5,6835966.5,0,7200931.5,5857554,4726324.5,0,4853123.5
471.2883057,8350492.5,7369336,6695859,5316164.5,6189834.5,0,6669578,3673520.5,16144994,4165350.8,6394642.5,0,0,0,0,6482260.5,9641102,8700875,8149601.5,4265417.5,15887893,8622367,8907144,8863601,7618279,4128789.8,6448257,0,9037411,5691518,19866088,10311743,5785052,6298719,12426498,11227806,4045626,4532369.5,6217505,7696674.5,4809213.5,5962616.5,4657272.5,7145451,6710424,0,0,8422645,4292466,7369877,9215900,6155492.5,9937489,0,0,7204050,7716254.5,5412284,4104107.8,5517450.5,5723830,7110982,5643164.5,6800498,6242826,5611773.5,7796315,4762201.5,10762963,5403199.5,6401498,5785672.5,6775072,0,13204938,8158273,6878292.5,14233349,5562412,8749224,12393753,6890041,0,7865737
471.293944,0,0,0,9227845,0,0,0,8407474,0,0,0,0,0,0,0,5053783,0,0,0,7321034.5,0,0,0,6132595,0,0,0,6574521,0,0,0,7305280.5,0,0,0,0,0,0,0,5949733,0,0,0,9701357,0,0,0,3982583,0,0,0,0,0,0,0,10079443,0,0,0,8108172,0,0,0,0,3836427.8,0,0,6215258,0,0,0,5993545.5,0,0,0,10595395,0,0,0,5888169.5,0,0,0,0
471.2963328,24218400,23548538,23770038,14265926,14854924,10517655,20884748,15460786,24029796,16532201,20673302,6313327,6734511.5,4922362.5,8488949,36669784,36007056,23737296,26172004,16276939,64683544,26517794,22126988,29536116,25276138,16506904,25339012,13500858,32482918,12298367,41566700,35936320,19299806,26704994,27917574,43885216,13999932,21282964,21407522,33417510,25343488,17976188,19143802,31053806,32566426,20917348,14817068,22850808,15538035,24288408,24788896,24061158,27038292,18338788,0,28538068,25265570,16012734,14337966,24416396,27506360,28688714,16259998,21691510,19309068,19308800,25589342,15221339,40377044,23637570,23014876,24516682,20859170,14645140,29593038,26299460,22479958,46698248,19302446,31324330,26930462,19499580,3716500.3,26344844
471.3115875,9949988,6029952.5,10056634,7345736,7899920,6218908.5,7232783.5,7489973,8338025,5386988.5,9470751,0,0,0,0,9009502,12971157,15594455,14101098,6370766,12168735,12476713,8030608.5,12857210,12373742,10711068,12440712,0,12068459,5767296.5,14434799,13486149,9829860,8578153,10579212,13779624,6352704,9382043,11210534,11983147,11159045,7529345.5,9256063,12609523,16100511,8281191,7690032.5,10419454,4766580.5,9645215,9758628,6892779,7918169,9509865,0,8180952.5,10249640,7404994.5,7286706.5,7909521.5,9537214,11714895,5091231.5,6540412,8307217,11030788,7310949,6433373,14187228,9743945,9872866,9494606,7256358,5437337,9098707,11291721,8596571,11435792,6502450.5,11417775,7791910,8370753,0,9477522
471.3327223,11406122,9708168,10343360,4357707.5,6288148.5,3602596.3,9784596,5293497.5,8934000,5315313.5,6935338,3517814,0,0,0,17037670,14924955,12784610,16820850,7669202,36797992,10866994,10672536,13021058,14458611,7026721.5,11568271,6572486.5,16135795,6328450.5,23994870,18618442,9690604,11963505,15432980,20230834,6819653.5,11817124,10829611,16910644,12629516,9065353,10230917,15579130,15195301,10157164,7470902.5,9708806,6643575,10796199,11825068,9897201,12059233,8801265,0,13186270,8535472,6544841,7507896,12492952,14161605,12247384,6894498.5,8721541,9538071,8055049.5,12895854,7936608.5,17095396,9735761,10317289,10987603,10346795,6109087,12107227,10648656,10060897,22343450,7491640.5,13346998,9821490,7950920,0,7460250.5
471.3479676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6582152.5,4411127.5,0,4218003,0,0,0,0,5066830.5,0,0,0,4120247.5,0,0,0,5269816.5,4463121,0,0,4870143.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961443.3,0,0,0,0,0,0,0,5388373,0,0,0,4397242.5,0,0,0,0
471.3691377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4614309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261972,0,0,0,4089536.5,0,0,0,0,0,0,0,6549510.5,4232367.5,3891315,0,0,0,0,0,0,0,0,0,0,4246975.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.4054992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483247.5,0,0,0,0,3891026,0,0,0,0,0,0,0,0,0,4803677.5,0,0,0,0,0,0,0,0,0,0,0,5898259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.1590777,4103198.5,5024688,4485291,0,0,0,3767767.3,0,0,0,4537571,0,0,0,0,0,4857225,0,0,0,0,0,0,0,0,0,0,5455594.5,0,0,0,0,0,4454858.5,0,4879379.5,0,3846654,3869664.5,4806243.5,0,4154560,0,5337362,4661655.5,4700439,0,4758077.5,0,0,5298382.5,5479896.5,0,0,0,0,4742914,0,0,5179799,0,6023851,0,0,0,3813860.3,3921867,0,5091356.5,0,4425473.5,4420894.5,0,0,5049114.5,4712803,4940104.5,0,0,4221368.5,0,0,0,0
472.1954572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.2105977,9272366,6276034.5,7435449.5,0,4007902,0,4042211.3,4697710.5,5794697.5,5696451.5,7523582.5,0,4258655,0,5490871.5,16870094,15273368,7986607.5,6923184,5010040,6248340,7183028,7500491,8007905,6297573.5,5812495.5,8304024,8444669,6592425.5,4011235,7457543.5,7708976,6553374.5,11840992,7331436.5,11830314,5359656,10289683,9443308,12196471,8943404,8570067,9446768,14166308,9725351,8891682,7383088.5,8529489,7012312,12094989,9730273,8660455,12178330,8713514,0,8842713,10290967,6745801.5,6205611,12824999,9342956,12075712,6315032,8058356.5,8631071,10572274,9367521,8342260,13257776,10024886,11767571,10645803,10492421,8956069,10739502,10818932,9735511,12230858,8251697.5,12650953,9950995,9929587,0,6171381.5
472.2834839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636438.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473.0832033,6769968,10859771,7095728.5,0,4930726,14122805,4258480,5837602,17853602,4210835.5,9752271,5025487,7128071,5252445,6115700.5,28314674,6545046,21018488,18885868,11325214,20742398,7771188,19117052,19374654,10870998,15544829,11851425,0,18987230,9034051,8944663,22592022,5546062.5,26951498,9224131,7460258.5,0,9577343,9519275,6699960,6557770,32501276,15830616,13228620,9676456,8340952,6330664,19713948,5814329,6811504,5595667,12629723,37442768,6178399,0,10618580,8296573,3817417.5,15100317,7678643.5,4226320.5,6378533,7797902,22773604,27845666,9116379,17135952,8819590,8275321.5,14610712,13873210,7266818,18021086,21576106,11628671,5586582,6557259,16695926,9927210,5653208.5,4897006.5,10333339,3242482.5,12951630
473.0856231,4820273,3953915.8,5852593,0,0,0,0,0,5127330,0,5378768.5,0,0,0,0,6638643,5793430.5,6307705.5,4538605.5,0,5190911,5698613.5,0,5974590.5,3985623,4620797.5,4302498,0,7233759.5,0,5467159.5,5902870,0,4017996,4426692.5,5314979.5,0,3895168.3,0,6642616.5,0,5772829,0,5818956.5,4984488.5,0,0,5326748,0,5404529,5351956,0,6923474,0,0,4710100.5,7424126,0,0,0,4538641.5,0,4621454.5,4561764,0,3862235.5,0,0,0,4726040.5,0,5009922.5,4568799.5,0,4690048,5279383,5033547.5,6466166.5,0,4177625.3,5656816,0,0,5025871
473.1009364,6329653.5,5524737,4919733.5,4241241,4431018,5504827.5,0,4380453.5,6296743,5328024,6358744.5,0,0,0,0,4785209.5,0,4025217.5,4721907,0,4982021,5825596,4037633.5,5243460.5,0,4437505.5,0,0,5011685,0,4309020,4387354,0,0,3822538.3,5938602,0,0,0,4552638.5,0,0,0,4903505.5,0,0,0,7374754,3854395,5514103.5,5970457,0,9456855,0,0,4715225,5388420.5,0,4130209.8,4588217,4672790.5,0,5068944.5,10964842,6816808,5372639.5,5943640,6308745,5578112,5832991,4546624,5650950.5,5956323.5,0,6076550,6200988,6942288,5597822,4368942.5,5720798,7473400,6100129.5,0,10780757
473.1089564,7171384,6618372,7894455.5,0,5054636,0,4254390,5267239,9536682,5723290,7847645,0,0,0,0,8815677,6772381.5,6688645.5,5534966,0,7454984.5,7707711.5,4129796.3,8081992,5804253.5,4997635.5,5775017,0,8276200,0,7498782.5,8016412,3770455.5,4916053.5,6166477.5,8998318,0,4898698,4832432.5,8235969,7417938.5,0,4580958.5,7535188.5,8130223.5,6270429,5097775.5,7401381,4331580,6557562.5,5867036,6371042.5,7136474,5664360,0,5891803,7733383.5,4066257,0,6394555.5,6996249.5,6802479.5,6278289.5,8097646,5651498.5,5155554,5199195,6051722.5,8189315,6258978,6522947,6724104.5,7615205.5,4279729.5,7399561,7386782.5,7339602,8835714,5854769,8903393,6635772.5,5825700,0,8929368
473.1161439,4638010,0,0,0,0,0,4476599.5,6468392.5,5469356,0,0,0,0,0,0,4980799.5,4981407.5,0,0,4430628.5,0,4583491,0,5037642.5,0,0,10426027,0,0,0,0,4069917.8,0,0,0,0,0,0,0,7963588,0,0,0,0,0,0,0,5064615.5,3674172.5,0,0,5082852.5,0,0,0,0,5414026.5,0,5377446,5460669.5,4125979.8,0,4415634.5,11231089,0,5453540,7086430,5712779.5,0,0,0,5943818,0,0,0,4564641,6637140,11281030,10254899,4828899,4194560.5,0,0,7250011
473.1219965,20733244,17016072,20878780,12500828,15695023,16379715,16391865,13749034,21884078,13231261,23557860,7266007,7662606.5,5221732.5,8513917,36539456,27815586,26507148,21544186,12349222,29729038,26510406,25003016,26636878,19251426,16998920,22079150,6794302.5,30664940,9097544,25101346,24762912,15085660,24837980,17149906,21333428,11608339,17458064,19417268,26905542,22599766,18873898,20708962,24787544,26742452,18562528,12978483,24334250,12965949,25534336,19186208,18507494,28300510,17012332,0,21124832,20592780,13756373,19077544,18748096,20699422,22864948,13999251,29228916,24208430,18973414,17045856,15160205,23469448,19751208,19689544,19249676,26467048,15317429,24260750,26660514,20235862,30159496,16763445,24410852,20697348,17902760,4384244.5,20742238
473.1300893,0,0,0,0,0,0,0,0,4226224.5,0,9803496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790381.8,0,0,0,0,0,0,0,6770563,0,0,4316385.5,0,0,0,6584464.5,0,0,0,0,0,0,0,4577328.5,0,0,3817358,5094795,0,0,0,0,0,0,0,0,5521036.5,0,0,0,0,0,7118944.5
473.1372772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473.145317,19877186,14419217,19002818,10747744,13024436,9316172,14028479,14293807,19582134,13710499,17979120,7335643.5,7363603,5284201.5,7831938,30248012,24719016,19433368,19180802,12300074,22003992,19014736,16761873,23138902,18448616,16302606,18048692,14869575,21014772,8395082,20927530,21109286,15593572,21327716,16773084,24896958,12112153,19870618,19126456,26782670,25376862,18382388,19345000,25246304,25161402,16838116,15436090,22269874,14112832,23199626,18809384,19470060,23024872,17139318,0,17278694,20355222,13338588,11389358,23548614,22501670,21865534,14679191,20139902,19366966,18957036,17738090,16118673,23313808,20660528,17727568,21826066,22092526,14387644,19599512,23867050,21677660,24826516,16837180,22837996,21983504,17394864,3345909.8,18243686
473.1558076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4601963
473.1583816,32369990,25089302,34584004,17092450,19664056,15564625,18185922,18930482,31755450,20391078,27932408,6948574,7552021.5,5890412,7823748.5,44649552,43789996,32995232,34430216,17514284,41435420,40830036,27534358,39318108,26833132,25117202,33162936,11580491,43690232,13003084,40363052,33970728,20131944,28409706,24895456,31311300,14778652,25199518,28571836,39201748,31946850,22138424,29056620,34871908,39718592,27413992,20531518,30707640,17758274,35020688,28402222,28124912,35001580,24278650,3623409.3,29677290,32073884,19671008,17181106,26710730,28293418,31122500,19848344,30416770,22438970,26137328,23886192,19075986,33308054,26308918,30077012,29506068,26270450,18041280,36032668,30437038,29107808,34075292,24234558,32692976,32747800,23641268,4031990.3,32866412
473.1664325,6853961,6550808.5,8553928,0,4633785,0,0,5348147,7052476,6331559.5,7638779.5,0,0,0,0,9108564,7763630,4935588,0,0,8163616.5,7230553,3996696.3,5671519,4372717.5,4043283.3,4069050.8,0,7921916.5,0,6480944.5,6681131,3723371.3,5088109.5,5840868,6950342.5,0,5450658,4792509,6106070.5,4794469.5,0,0,7434856,7640768.5,4169193.3,0,5673914.5,0,6381458,7391792,6221554.5,6812910.5,0,0,5170924,5888159,0,0,6730445,5093676.5,5114951,5355673.5,6610822,5201979.5,5174001.5,4886899.5,4003732,8498585,5265721.5,4464726,5363222.5,5556980,0,7028895.5,8425138,5504610,7746206.5,6189633,6757106.5,5114140,5104823.5,0,9394287
473.1794081,5702988.5,4311325,5529035.5,0,4598972,3951449,0,0,4356288,4048042.5,4266754.5,0,0,0,0,9296985,6364850,4387754.5,4066575.3,3569968.8,0,0,3896348.8,0,0,0,0,0,0,0,0,0,0,5115763,0,5915084,0,4063143,3872959.8,5252059,0,4040256.3,0,6060652,4126404.5,4615660,0,6746047.5,3779139.8,5060503,4163124.8,0,11363571,4429441,0,4479215.5,0,0,3840439.8,5536465,0,6302796.5,0,7200651.5,6822975.5,5881589,4796793,4429718,7495070,4786494.5,6749274.5,4684313.5,6898423,0,7917732.5,7435958,6055525.5,10105509,4713029,4401910.5,5435683,5106876,0,4899956
473.1817215,13991245,10638622,13211084,6752101,7118012.5,6641498,9426631,7570230,13524161,9065643,12879620,0,0,0,0,17710170,18378418,14178220,14863632,8617777,19583270,17646688,11805726,16409189,12697842,10836503,14743231,5733459.5,18974978,5151054.5,16827446,15964719,10381425,13438836,10842090,15746509,9515298,11535272,10762432,17914844,15890538,10485313,13270642,16411245,19193542,10866156,8761668,13340608,6690884,13471640,11121206,10448631,14587124,8900226,0,13022960,14534821,7397350.5,6541752.5,10900178,12192050,12858445,8776859,13156236,8062016,11600629,9279866,9163671,14966175,10664256,12951643,13576730,11586296,8569287,13787301,14823095,14243430,15798950,9683526,18086648,12964132,9628861,0,15102069
473.1947714,25726290,21484834,29382096,13307751,16673984,13238111,15367882,15461177,24431814,17581230,23492362,4300517.5,4187164.8,3519859,5400972.5,30182496,27791030,24090546,22945044,12803892,31228204,27116646,20530210,26759786,19816694,17240602,22005444,10753112,28412166,9486672,30745658,24050226,14925941,21143418,19214320,22873554,10391846,19768238,19663044,24898528,20854894,17141318,18034294,21478002,27324104,17993200,13117768,23678918,13830213,30228382,25371194,21751546,25277688,21161606,0,22148852,24242346,15722474,14690748,20214486,25000246,26985554,16497821,23666578,18490436,23466744,20588928,15201177,27901348,22982980,24678496,22616606,21347066,15358411,29429930,24055484,22128234,28373676,20548170,25623292,27087148,21224642,4274680.5,27361402
